,Video_id,Video_Channel_title,Stats_Comment,Stats_Fav,Stats_Like,Stats_view
6,3kLr60XFr90,Dave2D,2490,0,42152,1315815
7,Gw6taLNMIXI,Dave2D,2564,0,44489,911454
8,VjiLBhmiMMw,Dave2D,1286,0,31057,794559
9,VHUF8A2vpos,Dave2D,2823,0,51271,1403611
10,t3MAu9WxPAE,Dave2D,2878,0,46590,1149449
11,PdBTkgtnTsw,Dave2D,2703,0,68615,2399421
12,oDwY5N0Bk_w,Dave2D,1629,0,36655,912900
13,3mTV1TOblbA,Dave2D,3721,0,62482,1804653
14,1uDfnHoPq3w,Dave2D,1637,0,25362,605411
15,P6mrmEtmBhE,Dave2D,3530,0,43936,1406147
16,A0qJahE3y7I,Dave2D,1314,0,25432,822843
17,gVqy_RWtae8,Dave2D,2318,0,43892,975926
18,p2PpqZeMkSs,Dave2D,2770,0,65911,1682647
19,SQAfcJ_BHyE,Dave2D,1402,0,24238,531057
20,uUR8V4oBCvA,Dave2D,3164,0,57990,1322781
21,IhqCC70ZfDM,Dave2D,6576,0,95002,2026168
22,1onnyw9ZMkY,Dave2D,3611,0,55786,1140063
23,BH0NbsjeIVQ,Dave2D,1340,0,32405,583316
24,HStRHwwb8Vo,Dave2D,1438,0,29192,987551
25,_ofku--J9ps,Dave2D,938,0,20771,594194
26,82nGC_uNdqQ,Dave2D,1452,0,30300,633107
27,VAj7jiRtG-A,Dave2D,1336,0,29234,742907
28,7pzlQ69QslQ,Dave2D,1684,0,33766,963669
29,09tZRhiWi-0,Dave2D,1956,0,34345,866824
30,bE75-erVKP0,Dave2D,2970,0,58125,1686398
31,ECMcAkbsOEM,Dave2D,2113,0,34993,886018
32,YnRIEXP85k8,Dave2D,1034,0,27279,672294
33,x-Fs-wAmbRY,Dave2D,2173,0,63859,1899896
34,PMRZWAVyerM,Dave2D,1282,0,31367,739269
35,jZGhwdeHFSs,Dave2D,2770,0,55756,1767882
36,dqX9g7AaqhM,Dave2D,1046,0,22780,703824
37,jmgBwMHpP1w,Dave2D,3218,0,47997,1068507
38,5-q55JsyVrc,Dave2D,3234,0,37078,894515
39,TAavlpk2Uuk,Dave2D,1613,0,38775,902564
40,0i_XWYKfIdY,Dave2D,3094,0,63143,1419274
41,Xhc3Rq_HZYE,Dave2D,2021,0,32346,929897
42,JKx9P1F8pww,Dave2D,7633,0,116663,3815733
43,-zTNuxUl5lM,Dave2D,2430,0,42910,795287
44,UcCl5xG9w7Y,Dave2D,1155,0,19142,490911
45,JLXvC_zykVo,Dave2D,5520,0,48681,1273744
46,otGEEanj7gA,Dave2D,1227,0,18673,398443
47,-S5_MQH9jDA,Dave2D,9074,0,75904,1407609
48,TMFEEOjQ0tA,Dave2D,4850,0,46240,729762
49,NyhsWXCrToc,Dave2D,2713,0,54076,1441604
0,HEZKVkl89zk,Dave2D,5686,0,57128,916529
1,iQyIRvy0rko,Dave2D,4796,0,77899,1755172
2,yduMkPn1Vfc,Dave2D,1766,0,32285,764163
3,e5AQNDOP1nA,Dave2D,2012,0,42653,971448
4,3WuxHYFFZ-E,Dave2D,1896,0,30781,837847
5,_e7JTaPMf7Q,Dave2D,5934,0,134954,3082573
6,OY2jMXKVhIw,Dave2D,2246,0,44074,1151089
7,o54aKk5LZdM,Dave2D,2785,0,48879,944164
8,0WH3itALMrw,Dave2D,1748,0,30450,897741
9,DAYwEhoGJDA,Dave2D,2699,0,41588,835250
10,E59xZyDFiJ8,Dave2D,3592,0,57554,1486302
11,tZezzz6tY3o,Dave2D,2260,0,31881,750181
12,651JOj-E1qo,Dave2D,2668,0,40114,868417
13,FKDdeJSyRTw,Dave2D,5751,0,31302,547156
14,GCNbuehl1gg,Dave2D,3803,0,51985,1386508
15,2CcBqXzxhFg,Dave2D,5427,0,66071,538219
16,BruI_wB2PSE,Dave2D,1648,0,26351,536686
17,8Uv-ffvBXOg,Dave2D,1736,0,28541,750753
18,MnQXRfCo7aU,Dave2D,2920,0,32371,575806
19,fGtO7oE1Bhk,Dave2D,2830,0,35119,621527
20,WKN9nvXTGHE,Dave2D,1933,0,42309,1180661
21,1ZdO8jT5TaY,Dave2D,2092,0,42450,537583
22,teupd0VBGCc,Dave2D,2632,0,27489,500993
23,l3daDnnz-2o,Dave2D,5159,0,48070,1231446
24,XeXt1T3p8UI,Dave2D,4223,0,57845,779023
25,DU3OcUvivyo,Dave2D,2894,0,43156,1352786
26,lh-ujKV8qcA,Dave2D,1442,0,29811,827007
27,HuB4fd73G_8,Dave2D,2314,0,52639,1629292
28,hFVXBUZlQyY,Dave2D,3192,0,39601,932302
29,ztTY788z9NE,Dave2D,6914,0,91810,2154146
30,biQbRjeaoHw,Dave2D,1409,0,25828,775758
31,5-lNLNfKr3s,Dave2D,22742,0,23761,282943
32,KuoHW5EiJdQ,Dave2D,3688,0,47177,1658801
33,eA95G-sc-TU,Dave2D,1776,0,25740,520050
34,3iLT6iDu8Ds,Dave2D,2180,0,40961,1115050
35,iWh1gEKqL7g,Dave2D,3498,0,57479,1436212
36,TQdRipT1L28,Dave2D,4506,0,90557,2292743
37,LcLi8W0Ysmc,Dave2D,2776,0,35569,1003753
38,qhQzCayvfZ8,Dave2D,4311,0,85253,1907461
39,-XHPGGE8-Uo,Dave2D,2730,0,31758,850631
40,QhGXjJSg2jA,Dave2D,2843,0,36715,892918
41,_o-D-bgXAKM,Dave2D,4084,0,62624,1553266
42,CD8Z_YQkV1o,Dave2D,2168,0,37351,801144
43,ZfgNiVjKAzc,Dave2D,2608,0,43430,816087
44,HLhG8U6ziqs,Dave2D,9534,0,46240,1241608
45,YHZp6b8qJew,Dave2D,3669,0,35395,704796
46,aDWgr7YEdTA,Dave2D,6074,0,47367,971987
47,16ayIgVCb5c,Dave2D,5423,0,51840,1766498
48,rfYydagxcJI,Dave2D,3652,0,69140,1612469
49,QY7lHH521SE,Dave2D,3853,0,36942,1330209
0,U7HxYOaFr88,Dave2D,2539,0,42322,883178
1,r7svkjbsnK8,Dave2D,1949,0,40166,746755
2,l5DLz7Ms11g,Dave2D,1676,0,32081,746893
3,VCf6PX0PKNE,Dave2D,3120,0,44649,1292107
4,XQ6vX6nmboU,Dave2D,6109,0,82363,1892982
5,l2qgTyTVUgI,Dave2D,3738,0,51333,1036226
6,Gby4KOzzEEg,Dave2D,1909,0,32649,830205
7,zHwi3Yq6tZM,Dave2D,2753,0,70755,2137098
8,7yjea4JxBX8,Dave2D,3265,0,57711,1250216
9,qXPiKA5zgT0,Dave2D,2048,0,38933,1076131
10,tIqlu4sm5OQ,Dave2D,5734,0,79886,1617469
11,Mya3ZvVRTRg,Dave2D,2040,0,30533,618010
12,ybt03airuTk,Dave2D,3809,0,56207,1295025
13,0FnX1ufiMzM,Dave2D,1906,0,35584,1033423
14,ig5t1nU-mxk,Dave2D,5079,0,43336,1021721
15,MfIYLXMhUl8,Dave2D,3166,0,33105,839333
16,Squ0ZCwQga0,Dave2D,3408,0,50905,1169801
17,Cp9UoJxW89U,Dave2D,9198,0,52864,1514002
18,cFyka8Vp62Y,Dave2D,2099,0,39358,867291
19,V3fSJPlAjAo,Dave2D,3480,0,61436,990577
20,bp6m0L--zSE,Dave2D,5273,0,36447,839439
21,DJDBe5s59b0,Dave2D,6369,0,66135,1745056
22,EUJ8333SN3s,Dave2D,5059,0,49301,990175
23,jgLOfZaV3Ac,Dave2D,1682,0,23845,413000
24,pjdcUqJNk5c,Dave2D,4437,0,34008,874408
25,2vaVH0SJa3s,Dave2D,3913,0,55555,965576
26,HybxSfUtvgY,Dave2D,2299,0,35203,619860
27,Luq2IdQvwWc,Dave2D,3083,0,35110,869097
28,-1WdsHDEdUk,Dave2D,6730,0,59609,1016817
29,jsumNIdzAZs,Dave2D,3025,0,40289,857985
30,haMV_nkkYsA,Dave2D,4133,0,66794,1566128
31,gU3iuGqx5Wg,Dave2D,3233,0,42689,1126618
32,S0S6kni_Ff0,Dave2D,1867,0,27856,754743
33,9mRxyH0RWuQ,Dave2D,5217,0,49342,1364319
34,IyYgnx80qkY,Dave2D,3835,0,74601,863619
35,EMFCVvy0rkE,Dave2D,3853,0,54271,646792
36,ktoZIF3AN9E,Dave2D,3459,0,38872,763576
37,cwTlJYVNorI,Dave2D,5449,0,73300,1909342
38,uNSyXJte4TU,Dave2D,5917,0,83897,2433936
39,oAy9EuBRCpg,Dave2D,5302,0,58625,1341288
40,t7sOFoS-IRk,Dave2D,3822,0,64229,2168582
41,rHUnrPy7N6A,Dave2D,3802,0,44313,1303470
42,0QLu9gMhQNQ,Dave2D,3374,0,32442,677264
43,AKFRDiI3oEE,Dave2D,5114,0,98237,2682526
44,weU1pYsMnRk,Dave2D,3779,0,50670,1872219
45,kkvzHjuZAb8,Dave2D,5431,0,82707,2793442
46,gzaiCR-o5Hk,Dave2D,2567,0,47169,1603924
47,j3T_imAj6uI,Dave2D,4971,0,45675,1437504
48,R2yNky1CM3c,Dave2D,3781,0,42106,1249336
49,F1uT_oT5aow,Dave2D,4880,0,44249,1154054
0,q2KjrPT8u8c,Dave2D,3367,0,40996,1101045
1,YyBYHNjQgrQ,Dave2D,3145,0,37237,1028459
2,PG6jxXgrOh0,Dave2D,2016,0,35642,746713
3,xSsd-6xjHfw,Dave2D,5147,0,62116,2502412
4,5_C8oa8zkAE,Dave2D,2763,0,36744,1170427
5,tagUtlYFhJQ,Dave2D,3349,0,38229,1032530
6,xSP8u4iiLEg,Dave2D,2376,0,31513,861957
7,DAxSM8yPs1k,Dave2D,4302,0,49185,2016058
8,9h6AAqd4Lno,Dave2D,5840,0,76287,2359009
9,ynyKcAvvQ1w,Dave2D,4079,0,64996,1717144
10,MJcRy2Q6nYU,Dave2D,1727,0,33458,729546
11,vidX3RZQXBI,Dave2D,1556,0,33271,923010
12,XyRUWM_LOPQ,Dave2D,6036,0,71643,2225701
13,xDmRpcQQPUo,Dave2D,3881,0,50106,1358307
14,-hSOuK7qBgM,Dave2D,3337,0,34249,922094
15,C8sS1rRMXII,Dave2D,2937,0,38436,771549
16,Maz7qkLzwYw,Dave2D,6431,0,52889,1277669
17,HS2F8NWV4cQ,Dave2D,4034,0,47650,1562389
18,qdqJfFkQKEI,Dave2D,2156,0,30728,1204044
19,yN1FJCkwWf0,Dave2D,8559,0,56998,1234163
20,ElRn6AX9IBs,Dave2D,1204,0,19837,683913
21,lojuls2PmYs,Dave2D,5112,0,53344,1593998
22,JwX4gQzudYM,Dave2D,5045,0,38672,1030785
23,NaSGsrHiK88,Dave2D,2919,0,42098,1593660
24,qTO7959ySss,Dave2D,4255,0,61652,2537265
25,h-ronBX8pxA,Dave2D,3570,0,51313,1677345
26,dcszY8OP-zw,Dave2D,1594,0,22402,616771
27,NLyZHFTNGfw,Dave2D,4332,0,54864,2034392
28,UlN8xu5ooYo,Dave2D,6455,0,40527,894498
29,qlbAQArT7YQ,Dave2D,3410,0,39372,1454717
30,2SfSUjxNHtE,Dave2D,3834,0,63315,3309029
31,YVpQ4xV_VB0,Dave2D,1268,0,20378,616170
32,gLO7643fT1E,Dave2D,1109,0,24550,777264
33,tFsLpLOEUIk,Dave2D,4418,0,56024,1594583
34,v5PEXWv--G8,Dave2D,1480,0,26470,1006399
35,YF3P2-I8bVc,Dave2D,2678,0,25703,696465
36,C5SSsle77oY,Dave2D,3212,0,34123,1223714
37,UaK5xguzD_A,Dave2D,5531,0,66736,2553122
38,rHwbgza_QJE,Dave2D,2521,0,21763,631249
39,qyuyKwMujCY,Dave2D,4087,0,36401,1061130
40,8zdJ9qUZxUo,Dave2D,1092,0,12329,388990
41,khXwVtzhraI,Dave2D,2123,0,28215,802371
42,_v5IzvVTw7A,Dave2D,1999,0,39950,1236151
43,ZJ6hc9Scd3s,Dave2D,1506,0,24541,785304
44,cHxOBS97fDU,Dave2D,2130,0,28909,506975
45,bp65vZEzIuo,Dave2D,2218,0,29319,669133
46,OG5-MVpkQjg,Dave2D,2186,0,21703,605727
47,MPnzBxCmBKk,Dave2D,1951,0,20488,516822
48,10tXmE1IXw0,Dave2D,9232,0,44708,1345333
49,A7hgf-RfHyc,Dave2D,1483,0,17944,525516
0,WTr5o0Axkpc,Dave2D,1831,0,25861,918122
1,wQjxHfLfdy0,Dave2D,1559,0,18989,653880
2,65EY5fbwJCY,Dave2D,2012,0,38181,1290110
3,TQ8SpKaXkWg,Dave2D,5337,0,54484,1465919
4,6oTCwTLV-Kw,Dave2D,2404,0,41913,1276804
5,R9MamtGWl9E,Dave2D,1137,0,22113,916410
6,FEkYd1qF5Ko,Dave2D,2961,0,35645,827969
7,ByCDKBBhdZg,Dave2D,5647,0,29639,705725
8,i0k3JPFtw60,Dave2D,2199,0,31160,1295292
9,xniDjNQtqyg,Dave2D,902,0,17871,616502
10,PDdNGsqi1Ho,Dave2D,3239,0,52118,1578647
11,3F0WDu0_tn0,Dave2D,2311,0,61418,1332705
12,DhgPCAvRW7Y,Dave2D,1454,0,26646,943049
13,tKxHJixw87s,Dave2D,2077,0,27867,675783
14,HEZqanWT27w,Dave2D,2647,0,42654,1639201
15,NYl97rTsevQ,Dave2D,4460,0,29754,940112
16,68uhLlX6BJI,Dave2D,4764,0,42792,516046
17,Nt8UWWqa7uM,Dave2D,2403,0,18464,692266
18,KbuCQqV_ULI,Dave2D,3057,0,24129,584867
19,25eFzFXcdyA,Dave2D,1399,0,16728,600602
20,vcYlYRRHsCI,Dave2D,1680,0,29247,856981
21,uDqmLrpMz7A,Dave2D,4045,0,53638,1399405
22,RzGCFDYKQM0,Dave2D,1050,0,18116,672520
23,5GhCaAkWuSo,Dave2D,5014,0,34828,757338
24,8MkyTIU_ZLk,Dave2D,4660,0,45581,1466539
25,GzXiDhd6loM,Dave2D,3650,0,41710,1088349
26,TL1LLfmtD0w,Dave2D,1535,0,28215,756577
27,vzB-rxPF6cw,Dave2D,1085,0,16224,425713
28,YlkFUB_XLVs,Dave2D,3609,0,59387,2215913
29,PpGk15i6eTc,Dave2D,2266,0,30552,1006058
30,iJvr0VPsn-s,Dave2D,4278,0,63663,2121626
31,5kFEg2fRxA4,Dave2D,3010,0,42749,1767750
32,cdt5mIzIFco,Dave2D,3713,0,40399,1410755
33,BiFgSAcn_ls,Dave2D,4387,0,37371,1208721
34,l0HmxGNQ_ao,Dave2D,2080,0,29089,1381071
35,ENJwA9MVHz8,Dave2D,3022,0,39227,1730579
36,92vWhjZmNbg,Dave2D,1363,0,14851,477053
37,ouiOZsIatGQ,Dave2D,1762,0,26610,1116528
38,uDEIyjm-Uls,Dave2D,1875,0,34175,855289
39,QBHws9hPJYs,Dave2D,3487,0,38487,1053391
40,1CEDr7VvNaw,Dave2D,2373,0,44388,1641401
41,TktssLcTt7Q,Dave2D,1809,0,20333,710554
42,phDTqsgU5kA,Dave2D,4247,0,34335,1361451
43,YyMiZCXRMQY,Dave2D,12183,0,119996,4412943
44,rNKMrEcrNZQ,Dave2D,1386,0,18291,576264
45,K7pEmHo1CkQ,Dave2D,3609,0,46351,1622047
46,sMib1nMCdfc,Dave2D,1520,0,22329,743721
47,N4zVExS5mgg,Dave2D,2445,0,31564,1276169
48,NLfAQQlSOwc,Dave2D,3659,0,34107,1162794
49,wNLbP45aTO8,Dave2D,2602,0,34649,1407278
0,b6-qoXEYY10,Dave2D,1901,0,26221,974638
1,-zZYVCeoOeA,Dave2D,3188,0,42240,1089269
2,8wSYgT9shSY,Dave2D,2544,0,29557,730261
3,n95wxMxz_us,Dave2D,4446,0,38497,1029842
4,y5LTnJI2Nm0,Dave2D,4632,0,60846,2067979
5,9Cor70qmThU,Dave2D,2013,0,34584,1441708
6,jPFiDIYUUxo,Dave2D,7195,0,100758,2502859
7,HdUAEYqK5tE,Dave2D,2963,0,29924,915864
8,cYsNQF20b5I,Dave2D,1791,0,30817,1138156
9,desL7v-gBUk,Dave2D,3768,0,35981,1290463
10,z8AdxtkkQDo,Dave2D,5343,0,65432,2288582
11,Ov3Nq1WkUMI,Dave2D,1991,0,26199,1220745
12,LPJHd9asM7w,Dave2D,2614,0,22072,667151
13,otHviixLykI,Dave2D,7855,0,62186,1705200
14,G0inmw5q6kk,Dave2D,4060,0,33978,1404134
15,pdUKug8XahU,Dave2D,1458,0,20121,562279
16,fJATz_Mu2Wg,Dave2D,3202,0,31241,982319
17,Hz2AUON5jmY,Dave2D,1129,0,20881,678357
18,PfgMdGWVyiQ,Dave2D,2155,0,25178,750486
19,TNR3xPNxzgM,Dave2D,4971,0,66002,2404796
20,U-SPrjbeElU,Dave2D,2364,0,21652,741278
21,yjrmjarfzmI,Dave2D,1122,0,17807,782945
22,FqoxQaFG_9c,Dave2D,2102,0,23840,642037
23,W15yKKbHE80,Dave2D,2934,0,29738,1383564
24,Mmlv3ksJ2BA,Dave2D,3159,0,32974,1016965
25,HfnQfO9p5EE,Dave2D,1462,0,18502,647230
26,h22xb2x0sTc,Dave2D,1770,0,15921,632155
27,pAEVLUeYaf8,Dave2D,3458,0,53460,2372864
28,pXkE0BlTBmI,Dave2D,1565,0,21811,988966
29,0FQ6WGJkLPs,Dave2D,5360,0,34581,1184513
30,bTUytmEYx6s,Dave2D,2741,0,45053,1738919
31,0yfF0Mri_t8,Dave2D,5227,0,67044,2472620
32,iqv7btFcIFo,Dave2D,4816,0,36495,1217592
33,DFjKYBa6ZqU,Dave2D,2862,0,47465,2535208
34,we2I6pd3KlI,Dave2D,5558,0,60720,2416977
35,WxRblujlYOg,Dave2D,1919,0,27294,935833
36,6bLG0GcCYik,Dave2D,1639,0,22439,970631
37,S5-12O3kiho,Dave2D,3684,0,97706,4579204
38,xu6-yuDVp1Y,Dave2D,1995,0,29006,1295672
39,6022e03wp2E,Dave2D,3945,0,19935,613911
40,mykA0jrZWF0,Dave2D,2307,0,31172,1040126
41,s1C2cNdAzI0,Dave2D,1011,0,15255,607015
42,lzAhPhA3JGE,Dave2D,2414,0,39125,1667006
43,-GPgoiq-rdE,Dave2D,2125,0,32150,1281015
44,Y7zS-ZICkWk,Dave2D,4299,0,45949,2453522
45,1bEoAI5DMrA,Dave2D,4804,0,20862,732284
46,OiKQpnWndOg,Dave2D,2313,0,40489,2031525
47,inPgVEy6ojg,Dave2D,2390,0,41100,1212672
48,2_azRm5CQ7g,Dave2D,2050,0,32512,1274992
49,rKcWT1LIH3M,Dave2D,3160,0,57787,1912591
0,Kp1vy6fBhPM,Dave2D,6446,0,43985,1195809
1,oY9e59FS7Tw,Dave2D,1017,0,19436,319585
2,ohbpuBO6-9Q,Dave2D,5409,0,35430,978990
3,IsgNhhlIUrU,Dave2D,1667,0,36606,938207
4,NhmwRxwwSTA,Dave2D,1199,0,15966,546001
5,3PtbK_0j1sw,Dave2D,2312,0,34531,1595460
6,PIoJeY0rx-w,Dave2D,1649,0,31726,901613
7,3mQh7mFgeBc,Dave2D,4320,0,40596,1639742
8,G7LVgdfCNOw,Dave2D,3556,0,35774,1296522
9,UdQxMux_cu0,Dave2D,1889,0,22291,888507
10,CQtpiBqVQyY,Dave2D,1746,0,19344,572658
11,0xT_2jfVaII,Dave2D,1803,0,27721,1303992
12,Aj6vXhN-g6k,Dave2D,3362,0,33391,807126
13,tcUQG0MC_OQ,Dave2D,4034,0,39061,1277159
14,idjy3AUmozY,Dave2D,1779,0,19174,603000
15,96ZKECaj180,Dave2D,2329,0,22159,738589
16,tSRfYteappo,Dave2D,3358,0,29659,887468
17,8DULIfYDyBo,Dave2D,2704,0,38867,1668093
18,0tx3nmA2pSM,Dave2D,1697,0,23163,877343
19,pBfkVKvQrcU,Dave2D,2614,0,19016,626662
20,nGplsMkStVM,Dave2D,1258,0,20741,661672
21,HQgdLvSlQdc,Dave2D,1552,0,24614,1254485
22,mtDQTKqidXY,Dave2D,949,0,16932,593065
23,JE_Ja_6nlbg,Dave2D,1519,0,19155,561392
24,BUisXF5_TCU,Dave2D,3908,0,16662,493718
25,S7900rTHdCo,Dave2D,1957,0,30671,1153090
26,lTTOaXffYZc,Dave2D,847,0,11058,312073
27,BXMBvKPRsEo,Dave2D,1808,0,23802,1160656
28,wUwVfaJfnBE,Dave2D,5423,0,27188,1048812
29,33THbvTODdM,Dave2D,2690,0,27284,1071659
30,qg5HeTGSv3I,Dave2D,2653,0,28072,824778
31,tJW0ZYxQqgs,Dave2D,1991,0,26528,1180450
32,A2bSYFJ73oE,Dave2D,1044,0,13246,290439
33,ADEh9F0Lidc,Dave2D,2646,0,44867,2402763
34,2oWw8pwXlZA,Dave2D,2709,0,25283,877538
35,TAt2EMsszuk,Dave2D,1514,0,21304,925221
36,ZdwtnZUUOWo,Dave2D,6724,0,48803,1041869
37,HubbDiz0nsc,Dave2D,1167,0,17083,599652
38,sc69B9b-TVw,Dave2D,1170,0,11431,394341
39,BJRccu6aXHM,Dave2D,1145,0,14895,414038
40,71-Ji7OtriY,Dave2D,1489,0,16692,667140
41,UKEVljWNaA8,Dave2D,1461,0,25567,925061
42,STqRlcuZbHs,Dave2D,2260,0,27798,1107039
43,DFEi8gKMqIM,Dave2D,6693,0,32400,1053961
44,7gwBxKHBoEI,Dave2D,16444,0,69372,2616742
45,GJLlxj_dtq8,Dave2D,2832,0,44205,1844918
46,-CVqAVX5aAc,Dave2D,1994,0,25567,1156379
47,KrKws3D3ZDw,Dave2D,1713,0,20599,663561
48,UTguywiC9aw,Dave2D,2992,0,32708,820216
49,xeUlGnNUut8,Dave2D,2020,0,25196,869835
0,Dx8J125s4cg,Dave2D,6145,0,53441,1386194
1,18PA3WFFuAo,Dave2D,2349,0,21378,1327675
2,VTSwlRFyFlw,Dave2D,2521,0,21622,974449
3,emHyQNfQKaw,Dave2D,1932,0,21085,770489
4,mdRpgWYWCZg,Dave2D,25395,0,206870,5343607
5,QrK7pGmwlNY,Dave2D,998,0,17639,914801
6,gLQTKwY-vJI,Dave2D,1647,0,19307,1254411
7,vpAiZBrzQdM,Dave2D,1179,0,18188,683494
8,y_Vx3kt3NUw,Dave2D,1081,0,9789,341575
9,UQaHNS7oCWY,Dave2D,3396,0,31260,1758811
10,NYRsJnViBgs,Dave2D,1220,0,8273,180625
11,0pO7DWIfR6Y,Dave2D,3148,0,39931,2466327
12,g6QZcvqyE-Y,Dave2D,1453,0,14705,569677
13,MCDEY2MFnF8,Dave2D,1751,0,16982,554153
14,b5wGGp88nBs,Dave2D,2540,0,25836,1274004
15,aXjIz-vH3oY,Dave2D,1921,0,20701,1086941
16,9lzvoBCOlJM,Dave2D,2620,0,27710,1400994
17,H-gQLLUU5fM,Dave2D,1649,0,23419,1047656
18,WY7-Q6JKijs,Dave2D,1163,0,17227,592293
19,5qXUy5EQb1c,Dave2D,1098,0,16942,653825
20,WMg8SJJEC2I,Dave2D,1946,0,27547,1200431
21,s8aCPlUhXTg,Dave2D,1757,0,46001,1799994
22,gE92XtxCnyg,Dave2D,3188,0,33765,1504555
23,7O40VobH7NU,Dave2D,1274,0,12257,438710
24,WbGaqJehEHw,Dave2D,1025,0,10737,374699
25,MzaQrNUrXoY,Dave2D,1078,0,16845,725174
26,TvXBl063ixk,Dave2D,1176,0,14845,803548
27,dgFday9MrmA,Dave2D,1253,0,12980,722846
28,zQT8rMlqfqI,Dave2D,1594,0,18385,1005740
29,iTZlYpaOZfw,Dave2D,969,0,12191,555120
30,yEV9MGrxbEU,Dave2D,1524,0,20164,1047519
31,E_2ptII-7DY,Dave2D,3040,0,37425,2308418
32,-DbCq7FRSDc,Dave2D,936,0,12614,404847
33,EavSblb031o,Dave2D,1362,0,25563,923762
34,hpJ6Tzoz-ZY,Dave2D,1898,0,27500,1434580
35,ajTUqSXzZis,Dave2D,1175,0,38006,1948943
36,ujws3_SLMPk,Dave2D,1404,0,15930,539143
37,KWBjfoioS20,Dave2D,798,0,11894,413583
38,pJqbhRRZx8w,Dave2D,1704,0,21339,1012030
39,cyJ7aWLWSSM,Dave2D,1323,0,14482,613775
40,RtmHCT8WQRI,Dave2D,852,0,11973,499537
41,9AIJpbokB80,Dave2D,1813,0,12596,321449
42,vLAucnrFDOQ,Dave2D,1181,0,16520,895834
43,ZPNgL1Ss7fU,Dave2D,4010,0,40949,2266184
44,HQgZh-eGESw,Dave2D,1167,0,18429,922757
45,p-W5W_KIsUw,Dave2D,1299,0,26710,962536
46,NM3u-0eKVFE,Dave2D,1061,0,13322,499156
47,nPFYvVuqZLI,Dave2D,1070,0,20204,804075
48,GWRwuilpbGw,Dave2D,2571,0,37923,2387331
49,C-gwT7sI8SU,Dave2D,1236,0,20708,1023350
0,S6fjNq0PGYo,Dave2D,1687,0,33565,1003653
1,KRSSXwLVgao,Dave2D,658,0,13004,517113
2,v2-ytP-HllE,Dave2D,1279,0,15526,613716
3,U0BjO3Z-CXM,Dave2D,2731,0,28149,1516142
4,GGt4yJL09IU,Dave2D,1299,0,25519,789539
5,HbNYuOTaYFs,Dave2D,2479,0,28190,1192736
6,egaGs_mFQns,Dave2D,605,0,14004,510575
7,22OcG-OAdQw,Dave2D,1104,0,14779,408023
8,Syar32OLFNE,Dave2D,708,0,13317,514483
9,HPfjKPzitIQ,Dave2D,2160,0,23684,1208678
10,M-NRyniYjeE,Dave2D,1444,0,16835,527976
11,gilkylyKIpg,Dave2D,1416,0,22949,728219
12,ulrFWWk9UM8,Dave2D,3748,0,29407,193594
13,ZIDYBeJ-UKE,Dave2D,1465,0,17161,685031
14,CBZHavTlT6w,Dave2D,2257,0,25888,1287342
15,85_fSnZ6NUM,Dave2D,2301,0,33560,2745390
16,WdYBSJyxtdo,Dave2D,1136,0,13596,535159
17,RARKNr6ru-c,Dave2D,3240,0,30358,786270
18,GDtkEbxY_6k,Dave2D,732,0,10230,391545
19,9L0ENfK9wvM,Dave2D,3881,0,45148,2435379
20,2RQLoqTnQJo,Dave2D,1138,0,13934,802655
21,axSIWl_pMrI,Dave2D,2926,0,20822,330456
22,FopoTlnNRRs,Dave2D,248,0,5725,151455
23,-VLKdC8awMk,Dave2D,394,0,10228,339096
24,fsGEkCw_B70,Dave2D,1008,0,10805,317169
25,fJEFIQSdsqw,Dave2D,2023,0,31921,1896743
26,EDecUtVfKmU,Dave2D,973,0,14502,523426
27,rPUccVeV4I0,Dave2D,1075,0,13818,598637
28,IKAKcgYIHWY,Dave2D,1423,0,18485,869687
29,ZBePB1Um7FM,Dave2D,1803,0,16785,831610
30,aiYZZmEdXlQ,Dave2D,3109,0,32432,782558
31,bi2WfEI5V7Y,Dave2D,1816,0,20343,660138
32,tAi2tkbsaxA,Dave2D,1594,0,17626,591663
33,1Rv6h55ZDiE,Dave2D,1886,0,15002,401546
34,mJ22d23rCXA,Dave2D,1720,0,18458,943535
35,f2rfwR-IV-c,Dave2D,3495,0,49958,1855036
36,Dq3PhCK7cn4,Dave2D,2617,0,20798,715816
37,gwQeXeJuuyQ,Dave2D,1372,0,26502,1636549
38,efkQrXv4ckc,Dave2D,4413,0,41218,2307458
39,ZADtgM56wvE,Dave2D,1337,0,14201,426561
40,gTDResMIK_w,Dave2D,1265,0,13581,784661
41,JxQ-9pXoIJM,Dave2D,985,0,16716,251820
42,ydzC7jb5C4s,Dave2D,1916,0,28073,1386979
43,qPR27T-1vag,Dave2D,1855,0,18504,561364
44,XhEOpqwZeNQ,Dave2D,1048,0,13368,727056
45,MDapV6EE2_w,Dave2D,4291,0,25746,2014680
46,mTS7juj9N1E,Dave2D,3184,0,30709,1877689
47,KCRRYzan7BU,Dave2D,1752,0,15780,525466
48,vv1W0C920oE,Dave2D,1196,0,18255,791007
49,EKUn7MpfQMg,Dave2D,1402,0,21454,1215674
0,sSgqyd2Mcdc,Dave2D,3635,0,76744,5560374
1,KNbWi-KzAik,Dave2D,2212,0,24632,1567265
2,XW5Z4Vsda7U,Dave2D,5290,0,37259,1429194
3,SKFlz4to3ks,Dave2D,1486,0,18776,777269
